State_Territory,CoC Number,CoC Name,Count Types,Year,Overall Homeless,Overall Homeless Individuals,Overall Chronically Homeless,Sheltered ES Chronically Homeless,Sheltered SH Chronically Homeless,Sheltered Total Chronically Homeless,Unsheltered Chronically Homeless,Overall Chronically Homeless Individuals,Sheltered ES Chronically Homeless Individuals,Sheltered SH Chronically Homeless Individuals,Sheltered Total Chronically Homeless Individuals,Unsheltered Chronically Homeless Individuals,Overall Chronically Homeless People in Families,Sheltered ES Chronically Homeless People in Families,Sheltered Total Chronically Homeless People in Families,Unsheltered Chronically Homeless People in Families
California,CA-515,"Roseville, Rocklin/Placer County CoC",Sheltered and Unsheltered Count,2018,950.0,766.0,327.0,162.0,0.0,162.0,165.0,303.0,138.0,0.0,138.0,165.0,24.0,24.0,24.0,0.0
California,CA-515,"Roseville, Rocklin/Placer County CoC",Sheltered-Only Count,2019,617.0,493.0,238.0,109.0,0.0,109.0,129.0,216.0,89.0,0.0,89.0,127.0,22.0,20.0,20.0,2.0
California,CA-515,"Roseville, Rocklin/Placer County CoC",Sheltered and Unsheltered Count,2020,744.0,613.0,276.0,90.0,0.0,90.0,186.0,261.0,82.0,0.0,82.0,179.0,15.0,8.0,8.0,7.0
California,CA-515,"Roseville, Rocklin/Placer County CoC",Sheltered and Unsheltered Count,2021,708.0,249.0,240.0,93.0,0.0,93.0,147.0,85.0,85.0,0.0,85.0,168.5,8.0,8.0,8.0,3.5
California,CA-515,"Roseville, Rocklin/Placer County CoC",Sheltered and Partial Unsheltered Count,2022,750.0,652.0,256.0,98.0,0.0,98.0,158.0,250.0,92.0,0.0,92.0,158.0,6.0,6.0,6.0,0.0
California,CA-515,"Roseville, Rocklin/Placer County CoC",Sheltered and Unsheltered Count,2023,709.0,642.0,264.0,88.0,0.0,88.0,176.0,244.0,78.0,0.0,78.0,166.0,20.0,10.0,10.0,10.0
California,CA-503,Sacramento City & County CoC,Sheltered and Unsheltered Count,2007,2452.0,1965.0,,,,,,718.0,,,215.0,503.0,,,,
California,CA-503,Sacramento City & County CoC,Sheltered and Unsheltered Count,2008,2615.0,2173.0,,,,,,680.0,,,238.0,442.0,,,,
California,CA-503,Sacramento City & County CoC,Sheltered-Only Count,2009,2800.0,2257.0,,,,,,468.0,191.0,,191.0,277.0,,,,
California,CA-503,Sacramento City & County CoC,Sheltered and Unsheltered Count,2010,2734.0,2163.0,,,0.0,,,432.0,155.0,0.0,155.0,277.0,,,,
California,CA-503,Sacramento City & County CoC,Sheltered-Only Count,2011,2376.0,1772.0,353.0,111.0,0.0,111.0,242.0,353.0,111.0,0.0,111.0,242.0,0.0,0.0,0.0,0.0
California,CA-503,Sacramento City & County CoC,Sheltered and Unsheltered Count,2012,2812.0,1985.0,463.0,221.0,0.0,221.0,242.0,454.0,212.0,0.0,212.0,242.0,9.0,9.0,9.0,0.0
California,CA-503,Sacramento City & County CoC,Sheltered-Only Count,2013,2538.0,1737.0,440.0,155.0,0.0,155.0,285.0,432.0,147.0,0.0,147.0,285.0,8.0,8.0,8.0,0.0
California,CA-503,Sacramento City & County CoC,Sheltered and Unsheltered Count,2014,2449.0,1683.0,422.0,137.0,0.0,137.0,285.0,420.0,135.0,0.0,135.0,285.0,2.0,2.0,2.0,0.0
California,CA-503,Sacramento City & County CoC,Sheltered-Only Count,2015,2659.0,1925.0,502.0,184.0,0.0,184.0,318.0,466.0,153.0,0.0,153.0,313.0,36.0,31.0,31.0,5.0
California,CA-503,Sacramento City & County CoC,Sheltered and Unsheltered Count,2016,2500.0,1921.0,540.0,222.0,0.0,222.0,318.0,507.0,194.0,0.0,194.0,313.0,33.0,28.0,28.0,5.0
California,CA-503,Sacramento City & County CoC,Sheltered-Only Count,2017,3665.0,3076.0,1126.0,323.0,0.0,323.0,803.0,1091.0,288.0,0.0,288.0,803.0,35.0,35.0,35.0,0.0
California,CA-503,Sacramento City & County CoC,Sheltered and Unsheltered Count,2018,3621.0,3104.0,1192.0,389.0,0.0,389.0,803.0,1158.0,355.0,0.0,355.0,803.0,34.0,34.0,34.0,0.0
California,CA-503,Sacramento City & County CoC,Sheltered-Only Count,2019,5561.0,4429.0,1641.0,419.0,0.0,419.0,1222.0,1412.0,380.0,0.0,380.0,1032.0,229.0,39.0,39.0,190.0
California,CA-503,Sacramento City & County CoC,Sheltered and Unsheltered Count,2020,5511.0,4363.0,1727.0,505.0,0.0,505.0,1222.0,1442.0,410.0,0.0,410.0,1032.0,285.0,95.0,95.0,190.0
California,CA-503,Sacramento City & County CoC,Sheltered-Only Count,2021,1885.0,1325.0,634.0,634.0,0.0,634.0,0.0,604.0,604.0,0.0,604.0,0.0,30.0,30.0,30.0,0.0
California,CA-503,Sacramento City & County CoC,Sheltered-Only Count,2022,9278.0,7901.0,4314.0,940.0,0.0,940.0,3374.0,3955.0,793.0,0.0,793.0,3162.0,359.0,147.0,147.0,212.0
California,CA-503,Sacramento City & County CoC,Sheltered and Unsheltered Count,2023,9281.0,7996.0,4341.0,967.0,0.0,967.0,3374.0,4003.0,841.0,0.0,841.0,3162.0,338.0,126.0,126.0,212.0
Michigan,MI-510,Saginaw City & County CoC,Sheltered and Unsheltered Count,2007,361.0,237.0,,,,,,57.0,,,56.0,1.0,,,,
Michigan,MI-510,Saginaw City & County CoC,Sheltered and Unsheltered Count,2008,361.0,237.0,,,,,,57.0,,,56.0,1.0,,,,
Michigan,MI-510,Saginaw City & County CoC,Sheltered and Unsheltered Count,2009,305.0,176.0,,,,,,71.0,57.0,,57.0,14.0,,,,
Michigan,MI-510,Saginaw City & County CoC,Sheltered and Unsheltered Count,2010,305.0,176.0,,,0.0,,,71.0,57.0,0.0,57.0,14.0,,,,
Michigan,MI-510,Saginaw City & County CoC,Sheltered-Only Count,2011,390.0,243.0,57.0,40.0,3.0,43.0,14.0,53.0,36.0,3.0,39.0,14.0,4.0,4.0,4.0,0.0
Michigan,MI-510,Saginaw City & County CoC,Sheltered and Unsheltered Count,2012,402.0,243.0,26.0,11.0,1.0,12.0,14.0,24.0,9.0,1.0,10.0,14.0,2.0,2.0,2.0,0.0
Michigan,MI-510,Saginaw City & County CoC,Sheltered-Only Count,2013,350.0,175.0,16.0,15.0,0.0,15.0,1.0,16.0,15.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0
Michigan,MI-510,Saginaw City & County CoC,Sheltered and Unsheltered Count,2014,325.0,190.0,15.0,9.0,3.0,12.0,3.0,10.0,7.0,3.0,10.0,0.0,5.0,2.0,2.0,3.0
Michigan,MI-510,Saginaw City & County CoC,Sheltered and Unsheltered Count,2015,308.0,190.0,24.0,21.0,2.0,23.0,1.0,19.0,16.0,2.0,18.0,1.0,5.0,5.0,5.0,0.0
Michigan,MI-510,Saginaw City & County CoC,Sheltered and Unsheltered Count,2016,343.0,190.0,22.0,18.0,1.0,19.0,3.0,19.0,15.0,1.0,16.0,3.0,3.0,3.0,3.0,0.0
Michigan,MI-510,Saginaw City & County CoC,Sheltered and Unsheltered Count,2017,388.0,188.0,22.0,18.0,2.0,20.0,2.0,18.0,14.0,2.0,16.0,2.0,4.0,4.0,4.0,0.0
Michigan,MI-510,Saginaw City & County CoC,Sheltered and Unsheltered Count,2018,357.0,153.0,10.0,9.0,1.0,10.0,0.0,8.0,7.0,1.0,8.0,0.0,2.0,2.0,2.0,0.0
Michigan,MI-510,Saginaw City & County CoC,Sheltered and Unsheltered Count,2019,364.0,186.0,25.0,25.0,0.0,25.0,0.0,16.0,16.0,0.0,16.0,0.0,9.0,9.0,9.0,0.0
Michigan,MI-510,Saginaw City & County CoC,Sheltered and Unsheltered Count,2020,431.0,227.0,22.0,20.0,0.0,20.0,2.0,22.0,20.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0
Michigan,MI-510,Saginaw City & County CoC,Sheltered and Unsheltered Count,2021,331.0,145.0,24.0,24.0,0.0,24.0,0.0,21.0,21.0,0.0,21.0,0.0,3.0,3.0,3.0,0.0
Michigan,MI-510,Saginaw City & County CoC,Sheltered-Only Count,2022,313.0,148.0,23.0,20.0,2.0,22.0,1.0,18.0,15.0,2.0,17.0,1.0,5.0,5.0,5.0,0.0
Michigan,MI-510,Saginaw City & County CoC,Sheltered and Unsheltered Count,2023,324.0,180.0,15.0,11.0,4.0,15.0,0.0,15.0,11.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0
Minnesota,MN-501,Saint Paul/Ramsey County CoC,Sheltered and Unsheltered Count,2007,1294.0,618.0,,,,,,240.0,,,189.0,51.0,,,,
Minnesota,MN-501,Saint Paul/Ramsey County CoC,Sheltered and Unsheltered Count,2008,1294.0,618.0,,,,,,240.0,,,189.0,51.0,,,,
Minnesota,MN-501,Saint Paul/Ramsey County CoC,Sheltered and Unsheltered Count,2009,1377.0,693.0,,,,,,233.0,181.0,,181.0,52.0,,,,
Minnesota,MN-501,Saint Paul/Ramsey County CoC,Sheltered and Unsheltered Count,2010,1424.0,646.0,,,10.0,,,246.0,169.0,10.0,179.0,67.0,,,,
Minnesota,MN-501,Saint Paul/Ramsey County CoC,Sheltered and Unsheltered Count,2011,1439.0,634.0,380.0,300.0,10.0,310.0,70.0,283.0,209.0,10.0,219.0,64.0,97.0,91.0,91.0,6.0
Minnesota,MN-501,Saint Paul/Ramsey County CoC,Sheltered and Unsheltered Count,2012,1218.0,661.0,383.0,297.0,10.0,307.0,76.0,296.0,218.0,10.0,228.0,68.0,87.0,79.0,79.0,8.0
Minnesota,MN-501,Saint Paul/Ramsey County CoC,Sheltered and Unsheltered Count,2013,1417.0,678.0,288.0,222.0,10.0,232.0,56.0,210.0,148.0,10.0,158.0,52.0,78.0,74.0,74.0,4.0
Minnesota,MN-501,Saint Paul/Ramsey County CoC,Sheltered and Unsheltered Count,2014,1500.0,725.0,247.0,203.0,0.0,203.0,44.0,198.0,154.0,0.0,154.0,44.0,49.0,49.0,49.0,0.0
Minnesota,MN-501,Saint Paul/Ramsey County CoC,Sheltered and Unsheltered Count,2015,1398.0,738.0,281.0,217.0,0.0,217.0,64.0,216.0,164.0,0.0,164.0,52.0,65.0,53.0,53.0,12.0
Minnesota,MN-501,Saint Paul/Ramsey County CoC,Sheltered and Unsheltered Count,2016,1346.0,802.0,210.0,179.0,0.0,179.0,31.0,175.0,151.0,0.0,151.0,24.0,35.0,28.0,28.0,7.0
Minnesota,MN-501,Saint Paul/Ramsey County CoC,Sheltered and Unsheltered Count,2017,1438.0,905.0,269.0,163.0,0.0,163.0,106.0,239.0,135.0,0.0,135.0,104.0,30.0,28.0,28.0,2.0
Minnesota,MN-501,Saint Paul/Ramsey County CoC,Sheltered and Unsheltered Count,2018,1424.0,886.0,235.0,179.0,0.0,179.0,56.0,195.0,139.0,0.0,139.0,56.0,40.0,40.0,40.0,0.0
Minnesota,MN-501,Saint Paul/Ramsey County CoC,Sheltered and Unsheltered Count,2019,1579.0,1002.0,456.0,257.0,0.0,257.0,199.0,376.0,206.0,0.0,206.0,170.0,80.0,51.0,51.0,29.0
Minnesota,MN-501,Saint Paul/Ramsey County CoC,Sheltered and Unsheltered Count,2020,1630.0,1043.0,417.0,230.0,0.0,230.0,187.0,363.0,185.0,0.0,185.0,178.0,54.0,45.0,45.0,9.0
Minnesota,MN-501,Saint Paul/Ramsey County CoC,Sheltered and Unsheltered Count,2021,1872.0,1300.0,689.0,467.0,0.0,467.0,222.0,654.0,445.0,0.0,445.0,209.0,35.0,22.0,22.0,13.0
Minnesota,MN-501,Saint Paul/Ramsey County CoC,Sheltered and Unsheltered Count,2022,1713.0,1258.0,664.0,433.0,0.0,433.0,231.0,632.0,403.0,0.0,403.0,229.0,32.0,30.0,30.0,2.0
Minnesota,MN-501,Saint Paul/Ramsey County CoC,Sheltered and Unsheltered Count,2023,1680.0,1099.0,447.0,197.0,0.0,197.0,250.0,404.0,159.0,0.0,159.0,245.0,43.0,38.0,38.0,5.0
New Jersey,NJ-512,Salem County CoC,Sheltered and Unsheltered Count,2007,465.0,251.0,,,,,,15.0,,,6.0,9.0,,,,
New Jersey,NJ-512,Salem County CoC,Sheltered and Unsheltered Count,2008,310.0,136.0,,,,,,28.0,,,26.0,2.0,,,,
New Jersey,NJ-512,Salem County CoC,Sheltered and Unsheltered Count,2009,148.0,85.0,,,,,,20.0,18.0,,18.0,2.0,,,,
New Jersey,NJ-512,Salem County CoC,Sheltered and Unsheltered Count,2010,146.0,83.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,
New Jersey,NJ-512,Salem County CoC,Sheltered and Unsheltered Count,2011,80.0,35.0,6.0,5.0,0.0,5.0,1.0,6.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
New Jersey,NJ-512,Salem County CoC,Sheltered and Unsheltered Count,2012,78.0,27.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
New Jersey,NJ-512,Salem County CoC,Sheltered-Only Count,2013,44.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,NJ-512,Salem County CoC,Sheltered and Unsheltered Count,2014,42.0,21.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
New Jersey,NJ-512,Salem County CoC,Sheltered-Only Count,2015,38.0,18.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
New Jersey,NJ-512,Salem County CoC,Sheltered and Unsheltered Count,2017,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,NJ-512,Salem County CoC,Sheltered and Unsheltered Count,2018,49.0,14.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
New Jersey,NJ-512,Salem County CoC,Sheltered and Unsheltered Count,2019,29.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
New Jersey,NJ-512,Salem County CoC,Sheltered and Unsheltered Count,2020,32.0,20.0,9.0,4.0,0.0,4.0,5.0,6.0,1.0,0.0,1.0,5.0,3.0,3.0,3.0,0.0
New Jersey,NJ-512,Salem County CoC,Sheltered and Unsheltered Count,2021,18.0,10.0,17.0,10.0,0.0,10.0,7.0,9.0,2.0,0.0,2.0,7.0,8.0,8.0,8.0,0.0
New Jersey,NJ-512,Salem County CoC,Sheltered and Unsheltered Count,2022,20.0,10.0,5.0,1.0,0.0,1.0,4.0,5.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
New Jersey,NJ-512,Salem County CoC,Sheltered and Unsheltered Count,2023,67.0,56.0,11.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
Oregon,OR-504,"Salem/Marion, Polk Counties CoC",Sheltered and Unsheltered Count,2007,1997.0,1165.0,,,,,,143.0,,,0.0,143.0,,,,
Oregon,OR-504,"Salem/Marion, Polk Counties CoC",Sheltered and Unsheltered Count,2008,1997.0,1165.0,,,,,,181.0,,,38.0,143.0,,,,
Oregon,OR-504,"Salem/Marion, Polk Counties CoC",Sheltered and Unsheltered Count,2009,2366.0,1012.0,,,,,,137.0,76.0,,76.0,61.0,,,,
Oregon,OR-504,"Salem/Marion, Polk Counties CoC",Sheltered and Unsheltered Count,2010,2316.0,1049.0,,,1.0,,,131.0,63.0,1.0,64.0,67.0,,,,
Oregon,OR-504,"Salem/Marion, Polk Counties CoC",Sheltered-Only Count,2020,624.0,603.0,45.0,45.0,0.0,45.0,0.0,45.0,45.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0
Oregon,OR-504,"Salem/Marion, Polk Counties CoC",Sheltered-Only Count,2021,549.0,443.0,91.0,87.0,4.0,91.0,0.0,82.0,78.0,4.0,82.0,0.0,9.0,9.0,9.0,0.0
Oregon,OR-504,"Salem/Marion, Polk Counties CoC",Sheltered-Only Count,2022,1805.0,1641.0,598.0,240.0,7.0,247.0,351.0,580.0,222.0,7.0,229.0,351.0,18.0,18.0,18.0,0.0
Oregon,OR-504,"Salem/Marion, Polk Counties CoC",Sheltered and Unsheltered Count,2023,1683.0,1514.0,615.0,183.0,0.0,183.0,432.0,546.0,114.0,0.0,114.0,432.0,69.0,69.0,69.0,0.0
California,CA-506,"Salinas/Monterey, San Benito Counties CoC",Sheltered and Unsheltered Count,2007,1402.0,1149.0,,,,,,336.0,,,27.0,309.0,,,,
California,CA-506,"Salinas/Monterey, San Benito Counties CoC",Sheltered and Unsheltered Count,2008,1402.0,1149.0,,,,,,336.0,,,27.0,309.0,,,,
California,CA-506,"Salinas/Monterey, San Benito Counties CoC",Sheltered and Unsheltered Count,2009,2407.0,1909.0,,,,,,656.0,159.0,,159.0,497.0,,,,
California,CA-506,"Salinas/Monterey, San Benito Counties CoC",Sheltered and Unsheltered Count,2010,2407.0,1909.0,,,0.0,,,656.0,159.0,0.0,159.0,497.0,,,,
California,CA-506,"Salinas/Monterey, San Benito Counties CoC",Sheltered-Only Count,2011,2699.0,2115.0,831.0,52.0,0.0,52.0,779.0,792.0,41.0,0.0,41.0,751.0,39.0,11.0,11.0,28.0
California,CA-506,"Salinas/Monterey, San Benito Counties CoC",Sheltered and Unsheltered Count,2012,2673.0,1761.0,822.0,43.0,0.0,43.0,779.0,794.0,43.0,0.0,43.0,751.0,28.0,0.0,0.0,28.0
California,CA-506,"Salinas/Monterey, San Benito Counties CoC",Sheltered-Only Count,2013,2955.0,2292.0,1038.0,178.0,0.0,178.0,860.0,866.0,85.0,0.0,85.0,781.0,172.0,93.0,93.0,79.0
California,CA-506,"Salinas/Monterey, San Benito Counties CoC",Sheltered and Unsheltered Count,2014,2962.0,2286.0,1089.0,229.0,0.0,229.0,860.0,925.0,144.0,0.0,144.0,781.0,164.0,85.0,85.0,79.0
California,CA-506,"Salinas/Monterey, San Benito Counties CoC",Sheltered-Only Count,2015,2959.0,2506.0,598.0,36.0,0.0,36.0,562.0,598.0,36.0,0.0,36.0,562.0,0.0,0.0,0.0,0.0
California,CA-506,"Salinas/Monterey, San Benito Counties CoC",Sheltered and Unsheltered Count,2016,3022.0,2536.0,660.0,98.0,0.0,98.0,562.0,631.0,69.0,0.0,69.0,562.0,29.0,29.0,29.0,0.0
California,CA-506,"Salinas/Monterey, San Benito Counties CoC",Sheltered-Only Count,2017,3364.0,2719.0,902.0,43.0,0.0,43.0,859.0,900.0,41.0,0.0,41.0,859.0,2.0,2.0,2.0,0.0
California,CA-506,"Salinas/Monterey, San Benito Counties CoC",Sheltered and Unsheltered Count,2018,3299.0,2683.0,942.0,83.0,0.0,83.0,859.0,935.0,76.0,0.0,76.0,859.0,7.0,7.0,7.0,0.0
California,CA-506,"Salinas/Monterey, San Benito Counties CoC",Sheltered-Only Count,2019,2704.0,2037.0,641.0,102.0,0.0,102.0,539.0,614.0,81.0,0.0,81.0,533.0,27.0,21.0,21.0,6.0
California,CA-506,"Salinas/Monterey, San Benito Counties CoC",Sheltered and Unsheltered Count,2020,2683.0,2012.0,603.0,64.0,0.0,64.0,539.0,574.0,41.0,0.0,41.0,533.0,29.0,23.0,23.0,6.0
California,CA-506,"Salinas/Monterey, San Benito Counties CoC",Sheltered-Only Count,2021,678.0,315.0,157.0,157.0,0.0,157.0,0.0,137.0,137.0,0.0,137.0,0.0,20.0,20.0,20.0,0.0
California,CA-506,"Salinas/Monterey, San Benito Counties CoC",Sheltered-Only Count,2022,2404.0,1996.0,745.0,261.0,0.0,261.0,484.0,650.0,170.0,0.0,170.0,480.0,95.0,91.0,91.0,4.0
California,CA-506,"Salinas/Monterey, San Benito Counties CoC",Sheltered and Unsheltered Count,2023,2212.0,2016.0,615.0,131.0,0.0,131.0,484.0,590.0,110.0,0.0,110.0,480.0,25.0,21.0,21.0,4.0
Utah,UT-500,Salt Lake City & County CoC,Sheltered and Unsheltered Count,2007,2079.0,1390.0,,,,,,545.0,,,347.0,198.0,,,,
Utah,UT-500,Salt Lake City & County CoC,Sheltered and Unsheltered Count,2008,2296.0,1428.0,,,,,,475.0,,,317.0,158.0,,,,
Utah,UT-500,Salt Lake City & County CoC,Sheltered and Unsheltered Count,2009,1811.0,1050.0,,,,,,376.0,264.0,,264.0,112.0,,,,
Utah,UT-500,Salt Lake City & County CoC,Sheltered and Unsheltered Count,2010,1968.0,1191.0,,,37.0,,,200.0,54.0,37.0,91.0,109.0,,,,
Utah,UT-500,Salt Lake City & County CoC,Sheltered and Unsheltered Count,2011,2033.0,1206.0,264.0,174.0,48.0,222.0,42.0,257.0,167.0,48.0,215.0,42.0,7.0,7.0,7.0,0.0
Utah,UT-500,Salt Lake City & County CoC,Sheltered and Unsheltered Count,2012,2463.0,1466.0,317.0,207.0,46.0,253.0,64.0,243.0,155.0,46.0,201.0,42.0,74.0,52.0,52.0,22.0
Utah,UT-500,Salt Lake City & County CoC,Sheltered and Unsheltered Count,2013,2133.0,1341.0,313.0,224.0,49.0,273.0,40.0,241.0,156.0,49.0,205.0,36.0,72.0,68.0,68.0,4.0
Utah,UT-500,Salt Lake City & County CoC,Sheltered and Unsheltered Count,2014,2150.0,1332.0,369.0,297.0,45.0,342.0,27.0,335.0,265.0,45.0,310.0,25.0,34.0,32.0,32.0,2.0
Utah,UT-500,Salt Lake City & County CoC,Sheltered and Unsheltered Count,2015,2176.0,1346.0,182.0,172.0,2.0,174.0,8.0,151.0,141.0,2.0,143.0,8.0,31.0,31.0,31.0,0.0
Utah,UT-500,Salt Lake City & County CoC,Sheltered and Unsheltered Count,2016,1891.0,1260.0,164.0,161.0,0.0,161.0,3.0,142.0,139.0,0.0,139.0,3.0,22.0,22.0,22.0,0.0
Utah,UT-500,Salt Lake City & County CoC,Sheltered and Unsheltered Count,2017,2047.0,1348.0,143.0,112.0,0.0,112.0,31.0,121.0,90.0,0.0,90.0,31.0,22.0,22.0,22.0,0.0
Utah,UT-500,Salt Lake City & County CoC,Sheltered and Unsheltered Count,2018,1804.0,1184.0,227.0,183.0,0.0,183.0,44.0,222.0,178.0,0.0,178.0,44.0,5.0,5.0,5.0,0.0
Utah,UT-500,Salt Lake City & County CoC,Sheltered and Unsheltered Count,2019,1844.0,1318.0,383.0,297.0,0.0,297.0,86.0,367.0,281.0,0.0,281.0,86.0,16.0,16.0,16.0,0.0
Utah,UT-500,Salt Lake City & County CoC,Sheltered and Unsheltered Count,2020,1958.0,1324.0,436.0,316.0,0.0,316.0,120.0,419.0,299.0,0.0,299.0,120.0,17.0,17.0,17.0,0.0
Utah,UT-500,Salt Lake City & County CoC,Sheltered and Unsheltered Count,2021,2314.0,1291.0,545.0,545.0,0.0,545.0,109.5,509.0,509.0,0.0,509.0,109.5,36.0,36.0,36.0,0.0
Utah,UT-500,Salt Lake City & County CoC,Sheltered and Partial Unsheltered Count,2022,2095.0,1459.0,567.0,468.0,0.0,468.0,99.0,533.0,434.0,0.0,434.0,99.0,34.0,34.0,34.0,0.0
Utah,UT-500,Salt Lake City & County CoC,Sheltered and Unsheltered Count,2023,2297.0,1745.0,753.0,525.0,0.0,525.0,228.0,694.0,474.0,0.0,474.0,220.0,59.0,51.0,51.0,8.0
Texas,TX-500,San Antonio/Bexar County CoC,Sheltered and Unsheltered Count,2007,2247.0,1375.0,,,,,,218.0,,,96.0,122.0,,,,
Texas,TX-500,San Antonio/Bexar County CoC,Sheltered and Unsheltered Count,2008,4063.0,2797.0,,,,,,520.0,,,195.0,325.0,,,,
Texas,TX-500,San Antonio/Bexar County CoC,Sheltered and Unsheltered Count,2009,2690.0,1906.0,,,,,,612.0,298.0,,298.0,314.0,,,,
Texas,TX-500,San Antonio/Bexar County CoC,Sheltered and Unsheltered Count,2010,3291.0,2413.0,,,0.0,,,602.0,191.0,0.0,191.0,411.0,,,,
Texas,TX-500,San Antonio/Bexar County CoC,Sheltered and Unsheltered Count,2011,3222.0,2339.0,676.0,438.0,0.0,438.0,238.0,461.0,223.0,0.0,223.0,238.0,215.0,215.0,215.0,0.0
Texas,TX-500,San Antonio/Bexar County CoC,Sheltered and Unsheltered Count,2012,3670.0,1289.0,539.0,243.0,42.0,285.0,254.0,526.0,230.0,42.0,272.0,254.0,13.0,13.0,13.0,0.0
Texas,TX-500,San Antonio/Bexar County CoC,Sheltered and Unsheltered Count,2013,2980.0,2165.0,621.0,422.0,41.0,463.0,158.0,297.0,177.0,41.0,218.0,79.0,324.0,245.0,245.0,79.0
Texas,TX-500,San Antonio/Bexar County CoC,Sheltered and Unsheltered Count,2014,2892.0,1925.0,614.0,368.0,43.0,411.0,203.0,520.0,276.0,43.0,319.0,201.0,94.0,92.0,92.0,2.0
Texas,TX-500,San Antonio/Bexar County CoC,Sheltered and Unsheltered Count,2015,2891.0,2065.0,691.0,310.0,41.0,351.0,340.0,632.0,279.0,41.0,320.0,312.0,59.0,31.0,31.0,28.0
Texas,TX-500,San Antonio/Bexar County CoC,Sheltered and Unsheltered Count,2016,2781.0,2048.0,521.0,201.0,16.0,217.0,304.0,493.0,180.0,16.0,196.0,297.0,28.0,21.0,21.0,7.0
Texas,TX-500,San Antonio/Bexar County CoC,Sheltered and Unsheltered Count,2017,2743.0,1899.0,651.0,100.0,0.0,100.0,551.0,646.0,95.0,0.0,95.0,551.0,5.0,5.0,5.0,0.0
Texas,TX-500,San Antonio/Bexar County CoC,Sheltered and Unsheltered Count,2018,3066.0,2265.0,479.0,225.0,0.0,225.0,254.0,470.0,216.0,0.0,216.0,254.0,9.0,9.0,9.0,0.0
Texas,TX-500,San Antonio/Bexar County CoC,Sheltered and Unsheltered Count,2019,2872.0,2066.0,343.0,183.0,0.0,183.0,160.0,330.0,170.0,0.0,170.0,160.0,13.0,13.0,13.0,0.0
Texas,TX-500,San Antonio/Bexar County CoC,Sheltered and Unsheltered Count,2020,2932.0,2104.0,293.0,138.0,0.0,138.0,155.0,287.0,132.0,0.0,132.0,155.0,6.0,6.0,6.0,0.0
Texas,TX-500,San Antonio/Bexar County CoC,Sheltered and Unsheltered Count,2021,1499.0,1016.0,229.0,228.0,1.0,229.0,0.0,195.0,194.0,1.0,195.0,0.0,34.0,34.0,34.0,0.0
Texas,TX-500,San Antonio/Bexar County CoC,Sheltered-Only Count,2022,2995.0,2351.0,519.0,356.0,1.0,357.0,162.0,491.0,328.0,1.0,329.0,162.0,28.0,28.0,28.0,0.0
Texas,TX-500,San Antonio/Bexar County CoC,Sheltered and Unsheltered Count,2023,3155.0,2264.0,351.0,278.0,0.0,278.0,73.0,338.0,265.0,0.0,265.0,73.0,13.0,13.0,13.0,0.0
California,CA-609,San Bernardino City & County CoC,Sheltered and Unsheltered Count,2007,6969.0,6191.0,,,,,,2386.0,,,142.0,2244.0,,,,
California,CA-609,San Bernardino City & County CoC,Sheltered and Unsheltered Count,2008,6969.0,6191.0,,,,,,2386.0,,,142.0,2244.0,,,,
California,CA-609,San Bernardino City & County CoC,Sheltered and Unsheltered Count,2009,2026.0,1397.0,,,,,,361.0,70.0,,70.0,291.0,,,,
California,CA-609,San Bernardino City & County CoC,Sheltered and Unsheltered Count,2010,2026.0,1397.0,,,0.0,,,361.0,70.0,0.0,70.0,291.0,,,,
California,CA-609,San Bernardino City & County CoC,Sheltered-Only Count,2011,2825.0,1916.0,240.0,60.0,0.0,60.0,180.0,169.0,47.0,0.0,47.0,122.0,71.0,13.0,13.0,58.0
California,CA-609,San Bernardino City & County CoC,Sheltered and Unsheltered Count,2012,2532.0,1781.0,210.0,30.0,0.0,30.0,180.0,148.0,26.0,0.0,26.0,122.0,62.0,4.0,4.0,58.0
